Date,Close/Last,Volume,Open,High,Low
09/25/2024,$184.16,213818,$184.01,$184.8375,$183.50
09/24/2024,$183.53,284990,$183.11,$184.87,$183.11
09/23/2024,$185.40,357927,$184.75,$185.81,$184.13
09/20/2024,$184.07,534072,$184.58,$184.92,$182.5429
09/19/2024,$183.47,494500,$184.29,$184.68,$183.0001
09/18/2024,$176.71,563819,$175.66,$178.52,$175.66
09/17/2024,$173.15,502580,$172.38,$174.59,$171.32
09/16/2024,$176.23,274319,$175.71,$176.61,$175.0683
09/13/2024,$175.39,217804,$174.99,$176.18,$174.86
09/12/2024,$176.18,267808,$175.56,$177.195,$174.305
09/11/2024,$174.69,415192,$172.39,$174.85,$170.51
09/10/2024,$174.18,479244,$174.73,$175.79,$171.60
09/09/2024,$176.08,408351,$175.60,$177.0899,$174.58
09/06/2024,$177.18,288730,$181.19,$181.55,$176.8881
09/05/2024,$182.80,224551,$182.79,$183.41,$181.77
09/04/2024,$184.71,218261,$183.92,$185.94,$183.62
09/03/2024,$186.15,329844,$187.80,$189.70,$185.595
08/30/2024,$189.80,240715,$190.00,$190.65,$188.40
08/29/2024,$187.77,215603,$188.11,$189.15,$187.35
08/28/2024,$187.67,366430,$189.60,$190.23,$187.135
08/27/2024,$185.75,657287,$185.36,$186.35,$185.25
08/26/2024,$180.57,337565,$180.73,$181.825,$180.39
08/23/2024,$185.09,241860,$184.09,$186.00,$183.50
08/22/2024,$181.50,179895,$183.37,$183.71,$181.31
08/21/2024,$183.62,298350,$184.16,$184.3782,$182.80
08/20/2024,$181.34,180405,$182.86,$183.63,$181.11
08/19/2024,$183.70,242684,$183.52,$183.80,$182.72
08/16/2024,$182.67,337340,$182.24,$183.26,$182.00
08/15/2024,$181.79,693483,$181.93,$182.32,$180.77
08/14/2024,$177.01,350406,$176.99,$178.01,$175.94
08/13/2024,$172.39,429098,$171.05,$172.6573,$170.77
08/12/2024,$167.97,296537,$169.00,$169.57,$167.561
08/09/2024,$168.59,274487,$167.49,$169.48,$166.7462
08/08/2024,$169.37,255002,$169.17,$170.10,$167.60
08/07/2024,$167.18,444632,$171.61,$172.60,$167.06
08/06/2024,$169.60,489778,$169.91,$170.50,$167.585
08/05/2024,$168.35,1023943,$160.89,$170.95,$159.04
08/02/2024,$173.02,674170,$173.72,$173.89,$171.50
08/01/2024,$179.07,820909,$181.57,$184.6799,$178.565
07/31/2024,$193.55,372318,$194.18,$194.89,$192.90
07/30/2024,$193.11,284277,$194.96,$195.48,$192.265
07/29/2024,$192.48,205888,$193.00,$193.20,$191.8067
07/26/2024,$192.52,317184,$190.74,$192.84,$190.51
07/25/2024,$195.25,212333,$197.43,$197.43,$193.73
07/24/2024,$197.20,211404,$199.79,$199.79,$197.08
07/23/2024,$200.79,283874,$200.18,$201.33,$200.03
07/22/2024,$200.14,315548,$198.70,$200.1487,$198.1183
07/19/2024,$197.15,236379,$199.28,$199.28,$197.03
07/18/2024,$199.85,292917,$201.93,$202.22,$199.54
07/17/2024,$204.39,266398,$204.73,$205.145,$203.31
07/16/2024,$206.60,206038,$206.23,$206.8142,$205.68
07/15/2024,$206.91,207913,$208.18,$208.21,$206.76
07/12/2024,$207.59,218220,$206.53,$208.8599,$206.03
07/11/2024,$203.73,246343,$205.31,$205.65,$203.73
07/10/2024,$205.88,209204,$204.63,$206.18,$203.78
07/09/2024,$201.67,230713,$203.00,$203.19,$201.67
07/08/2024,$204.94,200506,$204.72,$205.67,$204.3036
07/05/2024,$206.45,190511,$206.29,$206.55,$205.09
07/03/2024,$206.25,212267,$205.87,$206.31,$205.17
07/02/2024,$206.21,259313,$205.00,$206.21,$204.75
07/01/2024,$203.71,267469,$204.80,$205.13,$203.205
06/28/2024,$204.97,273852,$205.07,$206.27,$204.41
06/27/2024,$203.88,284050,$203.40,$204.94,$203.34
06/26/2024,$203.18,306116,$203.55,$204.2208,$202.38
06/25/2024,$206.22,517908,$205.50,$206.61,$205.13
06/24/2024,$198.98,375613,$197.50,$199.4299,$197.2749
06/21/2024,$193.58,284460,$193.70,$194.20,$193.38
06/20/2024,$194.54,234568,$194.00,$194.74,$193.31
06/18/2024,$194.14,347816,$193.89,$194.73,$193.4512
06/17/2024,$195.20,453614,$193.20,$195.67,$193.20
06/14/2024,$197.13,483308,$196.50,$197.79,$195.42
06/13/2024,$199.35,528034,$200.25,$200.38,$198.18
06/12/2024,$205.65,245222,$207.52,$207.52,$205.58
06/11/2024,$205.31,250363,$206.50,$207.00,$204.50
06/10/2024,$208.02,268951,$207.50,$208.61,$207.28
06/07/2024,$206.36,537570,$206.50,$207.70,$206.20
06/06/2024,$210.04,245992,$209.59,$210.94,$209.28
06/05/2024,$208.33,338451,$208.00,$208.565,$206.29
06/04/2024,$210.38,224059,$211.00,$211.34,$210.04
06/03/2024,$212.17,351367,$212.29,$213.54,$211.1801
05/31/2024,$217.51,254072,$216.89,$217.51,$215.54
05/30/2024,$214.17,279024,$213.52,$214.905,$213.2938
05/29/2024,$213.95,191322,$215.37,$215.37,$213.74
05/28/2024,$218.72,262299,$219.00,$219.53,$217.41
05/24/2024,$216.84,134402,$216.10,$217.02,$215.95
05/23/2024,$214.72,260814,$218.09,$218.09,$214.3109
05/22/2024,$216.63,166513,$217.47,$217.61,$216.28
05/21/2024,$219.36,145591,$219.80,$220.44,$219.19
05/20/2024,$220.50,175501,$220.31,$221.0888,$219.90
05/17/2024,$219.76,265728,$219.93,$220.42,$219.0901
05/16/2024,$215.63,296807,$216.84,$217.0371,$215.60
05/15/2024,$219.55,280881,$218.90,$219.9399,$218.3035
05/14/2024,$217.12,268659,$216.50,$217.61,$216.21
05/13/2024,$215.64,466171,$217.10,$217.13,$215.30
05/10/2024,$218.78,563937,$220.93,$221.055,$218.14
05/09/2024,$227.24,329111,$227.51,$228.03,$226.73
05/08/2024,$231.78,371657,$231.12,$232.43,$227.00
05/07/2024,$231.26,248944,$233.28,$233.28,$230.91
05/06/2024,$235.60,208217,$233.62,$235.68,$233.57
05/03/2024,$232.87,165241,$232.06,$233.35,$231.358
05/02/2024,$230.80,228134,$230.30,$231.41,$229.3702
05/01/2024,$226.83,264613,$228.31,$228.84,$226.56
04/30/2024,$227.31,334235,$229.94,$229.94,$227.00
04/29/2024,$227.94,228266,$228.00,$228.45,$227.18
04/26/2024,$226.71,242281,$225.00,$226.98,$224.57
04/25/2024,$225.36,319153,$223.00,$225.49,$222.385
04/24/2024,$232.88,273446,$232.85,$233.99,$231.83
04/23/2024,$230.41,361978,$228.10,$230.6439,$227.82
04/22/2024,$230.30,448187,$228.18,$231.1525,$227.88
04/19/2024,$228.72,425857,$229.50,$229.79,$227.38
04/18/2024,$231.84,220216,$233.73,$234.11,$231.695
04/17/2024,$233.97,306805,$234.59,$235.29,$233.01
04/16/2024,$236.52,306118,$236.29,$237.37,$234.64
04/15/2024,$241.67,158402,$245.71,$246.07,$241.33
04/12/2024,$242.97,207683,$245.01,$245.27,$242.63
04/11/2024,$246.99,172561,$246.50,$247.1537,$244.4701
04/10/2024,$244.79,214693,$246.00,$246.12,$243.86
04/09/2024,$246.93,232598,$247.86,$248.47,$245.68
04/08/2024,$244.21,218942,$243.40,$245.84,$243.325
04/05/2024,$240.74,191129,$239.00,$241.83,$238.58
04/04/2024,$239.16,196284,$243.20,$243.6655,$239.02
04/03/2024,$241.78,307482,$239.50,$242.45,$239.50
04/02/2024,$239.89,296550,$239.00,$240.2377,$237.96
04/01/2024,$242.15,527985,$242.85,$242.86,$240.22
03/28/2024,$251.68,124952,$251.14,$252.8489,$251.14
03/27/2024,$252.15,242749,$253.70,$254.20,$250.3301
03/26/2024,$253.72,214946,$253.89,$254.7899,$253.39
03/25/2024,$252.41,196883,$252.11,$253.42,$251.04
03/22/2024,$254.77,285516,$255.00,$255.23,$253.59
03/21/2024,$251.48,245505,$251.45,$251.79,$250.26
03/20/2024,$246.72,214883,$244.68,$246.80,$244.31
03/19/2024,$244.32,347608,$242.68,$245.085,$242.412
03/18/2024,$238.66,194198,$237.58,$238.83,$237.282
03/15/2024,$234.62,179136,$234.91,$235.12,$233.54
03/14/2024,$230.97,224891,$233.36,$233.36,$230.36
03/13/2024,$232.83,298261,$233.41,$233.54,$231.37
03/12/2024,$237.95,243114,$236.81,$238.4399,$235.45
03/11/2024,$235.46,380025,$237.41,$237.41,$235.17
03/08/2024,$242.82,379629,$245.00,$245.80,$242.58
03/07/2024,$247.94,359812,$246.93,$248.045,$245.70
03/06/2024,$252.40,331252,$252.15,$253.425,$250.93
03/05/2024,$248.19,314115,$247.71,$249.99,$246.8067
03/04/2024,$243.84,281458,$244.19,$244.785,$243.24
03/01/2024,$246.04,338591,$244.66,$246.54,$244.5639
02/29/2024,$240.55,257110,$240.92,$241.66,$239.65
02/28/2024,$237.29,168896,$237.93,$238.1925,$237.00
02/27/2024,$238.04,301015,$238.19,$238.8399,$236.59
02/26/2024,$238.13,332869,$237.59,$238.78,$236.54
02/23/2024,$235.00,279172,$235.00,$235.76,$234.34
02/22/2024,$234.45,461290,$234.17,$235.15,$233.01
02/21/2024,$227.09,430588,$227.22,$227.655,$225.80
02/20/2024,$226.77,298512,$227.78,$228.457,$225.58
02/16/2024,$227.36,241975,$227.83,$228.54,$226.63
02/15/2024,$228.54,239020,$226.14,$228.64,$226.14
02/14/2024,$227.03,324767,$226.00,$227.16,$224.48
02/13/2024,$231.00,733380,$227.59,$232.56,$227.295
02/12/2024,$225.86,246285,$223.82,$226.8732,$223.56
02/09/2024,$224.46,239094,$223.82,$225.144,$223.745
02/08/2024,$226.31,322983,$225.32,$226.40,$223.825
02/07/2024,$223.05,492662,$222.34,$224.02,$220.86
02/06/2024,$218.86,1143150,$211.87,$221.77,$211.82
02/05/2024,$203.03,329664,$202.29,$203.18,$201.407
02/02/2024,$202.54,241242,$200.90,$202.64,$200.535
02/01/2024,$202.18,168690,$200.63,$202.35,$199.81
01/31/2024,$199.70,297990,$202.28,$202.35,$199.29
01/30/2024,$201.85,144323,$202.01,$202.405,$201.51
01/29/2024,$201.66,281141,$199.68,$201.85,$199.08
01/26/2024,$198.06,194254,$197.24,$198.21,$197.071
01/25/2024,$199.56,194737,$200.71,$200.73,$198.65
01/24/2024,$200.72,314546,$200.87,$201.68,$200.355
01/23/2024,$201.40,228993,$200.68,$202.00,$200.68
01/22/2024,$201.42,369643,$201.24,$201.95,$200.40
01/19/2024,$200.67,286660,$200.10,$200.70,$198.85
01/18/2024,$200.08,413120,$199.43,$200.27,$198.29
01/17/2024,$194.14,231949,$193.26,$194.3899,$193.03
01/16/2024,$195.60,273722,$195.29,$196.50,$194.50
01/12/2024,$195.68,208173,$195.06,$195.98,$194.7972
01/11/2024,$194.95,361838,$195.31,$196.4799,$193.78
01/10/2024,$192.72,458140,$190.00,$192.81,$189.57
01/09/2024,$185.99,254737,$186.53,$186.6575,$185.29
01/08/2024,$187.89,359430,$187.50,$188.16,$186.43
01/05/2024,$187.07,336123,$186.00,$188.71,$185.64
01/04/2024,$182.97,273146,$183.09,$184.20,$182.73
01/03/2024,$181.55,273541,$180.84,$182.465,$180.07
01/02/2024,$181.37,243719,$182.15,$182.90,$181.163
12/29/2023,$183.38,223223,$183.13,$183.8752,$182.355
12/28/2023,$181.11,243007,$181.02,$181.69,$180.95
12/27/2023,$180.72,195476,$180.38,$181.11,$180.08
12/26/2023,$179.85,198694,$178.53,$180.365,$178.53
12/22/2023,$178.53,322893,$178.06,$179.24,$178.00
12/21/2023,$180.86,347241,$178.78,$181.2399,$178.58
12/20/2023,$179.94,429368,$180.45,$182.54,$179.88
12/19/2023,$183.95,200959,$184.80,$185.095,$183.90
12/18/2023,$183.28,294933,$183.87,$184.1944,$182.88
12/15/2023,$180.62,375458,$182.81,$183.04,$180.59
12/14/2023,$183.42,521533,$181.88,$184.77,$181.61
12/13/2023,$185.48,349549,$184.01,$186.29,$183.03
12/12/2023,$184.80,274262,$184.76,$185.205,$184.05
12/11/2023,$187.08,284610,$186.81,$187.71,$186.2784
12/08/2023,$187.28,471299,$186.18,$187.59,$185.60
12/07/2023,$190.24,281391,$190.43,$190.76,$187.91
12/06/2023,$189.89,326687,$191.59,$192.9016,$189.81
12/05/2023,$187.99,199598,$187.70,$188.98,$187.50
12/04/2023,$187.37,331210,$188.34,$189.11,$187.05
12/01/2023,$192.74,237563,$190.77,$192.81,$190.37
11/30/2023,$189.78,189607,$189.53,$190.00,$189.13
11/29/2023,$189.51,318741,$190.61,$191.24,$189.38
11/28/2023,$187.16,228422,$185.81,$187.3174,$185.81
11/27/2023,$186.61,245394,$186.10,$186.963,$186.10
11/24/2023,$188.30,213978,$187.44,$188.50,$187.17
11/22/2023,$184.23,184644,$184.18,$184.5852,$183.40
11/21/2023,$183.21,586591,$185.25,$185.39,$181.51
11/20/2023,$187.68,514669,$186.77,$188.53,$185.82
11/17/2023,$193.36,255574,$191.92,$193.43,$191.84
11/16/2023,$190.40,171685,$190.26,$190.82,$189.53
11/15/2023,$189.11,296628,$189.00,$190.46,$188.84
11/14/2023,$192.08,453426,$190.39,$192.11,$189.58
11/13/2023,$187.74,246510,$185.51,$188.00,$185.18
11/10/2023,$187.00,209108,$185.69,$187.10,$184.13
11/09/2023,$184.22,225155,$186.47,$186.94,$183.88
11/08/2023,$183.42,393868,$184.68,$184.82,$182.815
11/07/2023,$189.57,254149,$188.52,$189.62,$187.56
11/06/2023,$189.65,223565,$190.23,$190.56,$189.04
11/03/2023,$189.59,310701,$187.55,$189.8688,$187.55
11/02/2023,$186.55,418876,$184.96,$186.72,$183.365
11/01/2023,$185.78,711051,$180.90,$186.345,$180.63
10/31/2023,$175.18,334476,$174.04,$175.22,$173.60
10/30/2023,$171.40,251991,$172.27,$172.93,$170.4901
10/27/2023,$172.81,283328,$175.35,$175.49,$172.2665
10/26/2023,$171.61,214943,$172.96,$173.56,$171.37
10/25/2023,$175.18,237919,$176.24,$176.88,$175.04
10/24/2023,$174.12,185279,$173.22,$174.50,$173.21
10/23/2023,$173.81,182015,$173.05,$175.05,$172.475
10/20/2023,$173.48,196784,$174.53,$174.80,$173.23
10/19/2023,$174.70,313166,$176.62,$176.88,$174.44
10/18/2023,$175.98,252231,$177.15,$177.75,$175.65
10/17/2023,$178.22,561420,$177.81,$179.68,$177.625
10/16/2023,$179.10,197738,$178.19,$179.62,$178.19
10/13/2023,$177.68,273535,$179.13,$179.4747,$177.07
10/12/2023,$181.60,344070,$182.58,$182.96,$180.475
10/11/2023,$178.03,146753,$178.38,$178.57,$177.00
10/10/2023,$177.15,240518,$176.50,$177.5099,$176.00
10/09/2023,$174.12,138150,$172.50,$174.17,$171.97
10/06/2023,$173.18,366164,$172.65,$173.70,$169.91
10/05/2023,$173.04,485941,$173.82,$174.36,$172.16
10/04/2023,$169.45,861687,$167.17,$170.19,$166.92
10/03/2023,$173.65,447504,$173.32,$174.4294,$172.82
10/02/2023,$178.46,236188,$179.30,$179.60,$177.59
09/29/2023,$179.75,222248,$180.53,$181.15,$179.2592
09/28/2023,$182.42,278111,$180.53,$182.87,$179.83
09/27/2023,$182.39,398664,$183.26,$184.42,$181.17
09/26/2023,$180.50,452076,$181.21,$182.70,$180.11
09/25/2023,$184.84,348607,$185.00,$185.2732,$183.7708
09/22/2023,$187.10,396526,$188.44,$189.15,$186.95
09/21/2023,$186.30,328309,$187.19,$187.316,$185.8461
09/20/2023,$188.75,477876,$190.15,$192.52,$188.51
09/19/2023,$195.04,468898,$194.46,$195.65,$194.1073
09/18/2023,$188.96,211431,$188.66,$189.0499,$187.75
09/15/2023,$189.20,393678,$190.67,$190.86,$188.95
09/14/2023,$187.98,360496,$186.50,$188.05,$186.245
09/13/2023,$183.98,264428,$183.76,$184.35,$183.3794
09/12/2023,$181.28,266943,$180.23,$181.855,$180.00
09/11/2023,$178.67,235857,$177.93,$179.12,$177.72
09/08/2023,$177.13,158884,$176.42,$177.53,$176.42
09/07/2023,$178.87,260724,$178.35,$179.19,$177.7978
09/06/2023,$178.83,375763,$179.71,$179.88,$178.13
09/05/2023,$175.37,311675,$175.05,$175.8379,$174.63
09/01/2023,$172.54,169860,$173.91,$173.91,$171.92
08/31/2023,$172.13,558637,$171.95,$172.50,$171.63
08/30/2023,$168.05,180175,$168.09,$168.775,$167.60
08/29/2023,$167.39,165034,$165.56,$167.5899,$165.45
08/28/2023,$167.25,174849,$166.34,$167.36,$166.22
08/25/2023,$164.46,112034,$164.27,$165.11,$163.44
08/24/2023,$162.78,243443,$164.52,$165.025,$162.78
08/23/2023,$165.91,189814,$165.43,$166.08,$165.11
08/22/2023,$164.99,157698,$165.84,$166.44,$164.90
08/21/2023,$162.79,197102,$162.16,$163.21,$162.00
08/18/2023,$161.87,273958,$160.84,$162.1999,$160.38
08/17/2023,$162.28,240684,$163.56,$164.005,$162.17
08/16/2023,$162.24,330797,$162.74,$163.92,$162.00
08/15/2023,$165.39,197394,$165.93,$165.93,$164.88
08/14/2023,$166.70,232488,$165.59,$167.095,$165.19
08/11/2023,$167.28,146780,$167.37,$167.64,$166.65
08/10/2023,$167.66,192556,$169.55,$169.72,$167.2143
08/09/2023,$167.23,320124,$167.92,$168.36,$166.41
08/08/2023,$170.29,431692,$169.38,$170.35,$168.39
08/07/2023,$173.39,230641,$172.33,$173.39,$171.8032
08/04/2023,$170.79,207252,$171.69,$172.41,$170.65
08/03/2023,$168.57,421951,$168.43,$168.70,$166.7355
08/02/2023,$173.85,420678,$173.96,$175.37,$173.19
08/01/2023,$171.84,526501,$171.12,$172.36,$170.55
07/31/2023,$168.24,202470,$168.00,$168.57,$167.8136
07/28/2023,$167.15,292281,$167.10,$167.80,$166.69
07/27/2023,$165.43,182305,$165.87,$166.729,$165.38
07/26/2023,$165.70,162291,$165.16,$166.0165,$164.88
07/25/2023,$165.56,233353,$165.00,$165.7982,$164.74
07/24/2023,$164.53,212105,$164.58,$164.9198,$164.25
07/21/2023,$162.81,214376,$163.58,$163.675,$162.60
07/20/2023,$163.28,217934,$163.08,$163.64,$162.40
07/19/2023,$163.97,216805,$164.95,$164.98,$163.68
07/18/2023,$163.19,435614,$161.94,$163.53,$161.87
07/17/2023,$159.45,241321,$159.40,$159.59,$158.165
07/14/2023,$159.15,255270,$159.97,$160.00,$159.08
07/13/2023,$160.35,286441,$160.69,$160.8989,$160.15
07/12/2023,$159.27,248296,$159.47,$160.31,$159.1201
07/11/2023,$158.42,364928,$158.04,$158.55,$157.5001
07/10/2023,$160.24,266623,$160.00,$160.40,$159.53
07/07/2023,$161.77,290156,$161.04,$162.97,$161.04
07/06/2023,$160.83,268331,$161.12,$161.20,$159.8501
07/05/2023,$161.90,357767,$162.31,$162.31,$161.35
07/03/2023,$160.47,110185,$160.88,$161.57,$160.42
06/30/2023,$160.75,311456,$160.14,$161.21,$160.00
06/29/2023,$160.40,347698,$160.07,$160.6199,$159.31
06/28/2023,$160.11,555211,$159.12,$160.605,$158.90
06/27/2023,$157.18,283095,$155.34,$157.21,$155.21
06/26/2023,$154.55,305381,$155.38,$155.62,$153.91
06/23/2023,$153.38,338643,$154.00,$154.02,$152.78
06/22/2023,$157.11,199543,$157.01,$157.79,$156.725
06/21/2023,$156.50,238628,$157.00,$157.3399,$156.15
06/20/2023,$157.15,781256,$158.70,$159.00,$156.817
06/16/2023,$164.35,420682,$166.01,$166.15,$164.23
06/15/2023,$168.18,569443,$164.14,$169.0725,$164.00
06/14/2023,$165.57,952777,$165.89,$166.48,$164.15
06/13/2023,$158.08,858242,$157.89,$159.10,$157.29
06/12/2023,$149.59,289818,$149.10,$149.88,$148.74
06/09/2023,$148.64,366654,$148.00,$149.14,$147.9141
06/08/2023,$146.86,264153,$145.07,$147.00,$145.03
06/07/2023,$145.31,417932,$145.23,$146.03,$145.19
06/06/2023,$148.48,435150,$147.00,$148.79,$146.13
06/05/2023,$145.73,299172,$145.82,$146.45,$145.46
06/02/2023,$146.00,353614,$145.00,$146.39,$145.00
06/01/2023,$140.65,300123,$139.65,$140.86,$139.22
05/31/2023,$136.13,256880,$136.46,$136.5719,$135.145
05/30/2023,$137.73,231758,$139.56,$139.56,$137.37
05/26/2023,$140.08,171735,$139.16,$140.44,$139.08
05/25/2023,$139.60,197471,$139.11,$139.98,$138.81
05/24/2023,$139.33,223533,$140.38,$140.38,$139.1401
05/23/2023,$139.55,230016,$138.55,$140.325,$138.51
05/22/2023,$141.19,194453,$141.66,$141.705,$140.83
05/19/2023,$142.22,178410,$142.07,$142.4399,$141.71
05/18/2023,$142.51,188971,$142.76,$142.765,$141.64
05/17/2023,$142.02,164690,$141.13,$142.175,$141.13
05/16/2023,$141.13,165822,$141.59,$141.715,$141.00
05/15/2023,$142.40,246196,$141.89,$142.41,$141.28
05/12/2023,$143.27,293093,$144.20,$144.85,$142.78
05/11/2023,$142.67,272488,$141.91,$142.68,$141.25
05/10/2023,$143.59,506704,$143.94,$144.23,$143.02
05/09/2023,$140.85,401254,$141.44,$141.7599,$140.58
05/08/2023,$137.81,187648,$137.85,$138.20,$137.2901
05/05/2023,$137.54,223904,$136.21,$137.931,$135.73
05/04/2023,$134.91,241877,$135.20,$135.77,$134.88
05/03/2023,$135.57,265960,$135.91,$136.425,$135.31
05/02/2023,$135.16,221727,$135.30,$135.42,$134.25
05/01/2023,$136.69,147358,$137.33,$137.594,$136.55
04/28/2023,$137.33,296604,$136.62,$137.34,$136.29
04/27/2023,$137.52,323572,$135.76,$137.84,$135.76
04/26/2023,$134.02,324009,$134.49,$134.99,$133.875
04/25/2023,$133.51,257244,$134.75,$134.9399,$133.46
04/24/2023,$134.84,222488,$134.05,$134.97,$133.89
04/21/2023,$134.67,165873,$134.42,$134.79,$133.39
04/20/2023,$133.80,513204,$134.00,$134.4052,$133.02
04/19/2023,$135.26,209675,$135.90,$135.90,$134.79
04/18/2023,$137.04,199207,$137.09,$137.34,$136.56
04/17/2023,$137.75,322204,$136.71,$137.79,$136.66
04/14/2023,$135.96,279098,$136.48,$137.12,$135.62
04/13/2023,$137.23,281747,$137.05,$137.49,$136.30
04/12/2023,$136.44,283257,$137.57,$137.80,$136.31
04/11/2023,$137.59,275989,$137.54,$138.04,$137.23
04/10/2023,$138.01,347672,$138.53,$138.65,$136.8901
04/06/2023,$138.87,223991,$139.19,$139.37,$138.21
04/05/2023,$140.42,220561,$140.55,$141.185,$140.17
04/04/2023,$142.14,349165,$143.04,$143.05,$141.67
04/03/2023,$142.34,232881,$142.00,$142.63,$141.64
03/31/2023,$141.69,234989,$140.99,$141.76,$140.8963
03/30/2023,$139.62,193492,$140.00,$140.36,$139.29
03/29/2023,$139.67,214334,$139.60,$140.54,$139.31
03/28/2023,$137.93,210743,$137.41,$138.50,$137.11
03/27/2023,$136.96,137295,$136.69,$137.31,$136.43
03/24/2023,$136.65,156200,$136.01,$136.66,$135.20
03/23/2023,$135.87,129597,$136.62,$137.0999,$135.1796
03/22/2023,$135.57,301666,$136.07,$137.765,$135.49
03/21/2023,$135.78,224464,$135.20,$136.17,$135.00
03/20/2023,$135.13,277076,$133.65,$135.81,$133.55
03/17/2023,$133.48,192507,$135.56,$135.56,$133.27
03/16/2023,$135.90,190288,$134.03,$136.03,$133.77
03/15/2023,$133.58,287778,$135.00,$135.00,$132.35
03/14/2023,$136.67,221764,$136.41,$136.76,$135.56
03/13/2023,$137.12,247464,$136.41,$137.76,$136.33
03/10/2023,$137.97,343707,$139.20,$139.34,$137.45
03/09/2023,$138.52,166038,$140.18,$140.68,$138.26
03/08/2023,$139.71,138775,$139.49,$139.8499,$138.98
03/07/2023,$139.08,152653,$141.28,$141.39,$138.7518
03/06/2023,$140.13,175499,$140.11,$140.6399,$139.96
03/03/2023,$139.83,244899,$138.57,$139.92,$138.4001
03/02/2023,$137.27,145103,$136.12,$137.34,$136.08
03/01/2023,$136.53,190977,$136.66,$137.49,$136.50
02/28/2023,$135.92,212431,$136.11,$136.59,$135.88
02/27/2023,$136.25,192172,$137.00,$137.1399,$135.9647
02/24/2023,$136.05,218761,$137.20,$137.20,$135.48
02/23/2023,$138.95,198137,$139.03,$139.4899,$138.15
02/22/2023,$138.65,178184,$138.70,$139.28,$138.29
02/21/2023,$139.18,324198,$140.16,$140.58,$138.73
02/17/2023,$142.85,145824,$142.08,$143.052,$141.82
02/16/2023,$142.70,303213,$141.40,$143.66,$141.32
02/15/2023,$140.97,388162,$140.41,$140.979,$140.06
02/14/2023,$142.65,230362,$142.80,$143.12,$141.55
02/13/2023,$143.86,197563,$142.95,$143.91,$142.56
02/10/2023,$143.42,230079,$143.67,$143.9821,$142.51
02/09/2023,$144.83,334021,$146.36,$147.49,$144.691
02/08/2023,$143.83,192417,$144.00,$144.635,$143.31
02/07/2023,$144.64,166906,$143.52,$144.97,$143.059
02/06/2023,$143.79,172256,$144.00,$144.4006,$142.97
02/03/2023,$144.71,248148,$145.62,$146.41,$144.45
02/02/2023,$146.62,299387,$147.00,$147.36,$144.61
02/01/2023,$148.58,213278,$146.58,$149.015,$146.58
01/31/2023,$147.11,145793,$146.30,$147.11,$145.88
01/30/2023,$145.18,182444,$146.00,$146.2896,$145.09
01/27/2023,$147.16,171755,$146.00,$147.73,$145.74
01/26/2023,$145.47,137064,$145.52,$146.19,$144.41
01/25/2023,$146.15,244991,$145.98,$146.47,$145.21
01/24/2023,$146.01,143624,$150.40,$150.40,$145.00
01/23/2023,$146.03,231276,$145.77,$146.59,$145.1178
01/20/2023,$146.11,269628,$144.92,$146.32,$144.50
01/19/2023,$144.18,245010,$144.88,$145.10,$143.62
01/18/2023,$145.51,305423,$148.00,$148.10,$145.07
01/17/2023,$144.77,383737,$144.65,$145.72,$144.266
01/13/2023,$140.30,291571,$140.42,$140.98,$139.52
01/12/2023,$142.36,242907,$142.26,$142.74,$140.71
01/11/2023,$138.85,251041,$139.67,$139.67,$138.63
01/10/2023,$139.14,231090,$139.00,$139.35,$138.17
01/09/2023,$139.94,230147,$139.31,$141.66,$139.24
01/06/2023,$138.97,164944,$136.14,$139.54,$135.91
01/05/2023,$135.52,178407,$135.72,$136.24,$134.6746
01/04/2023,$137.19,467099,$138.21,$138.40,$136.65
01/03/2023,$138.28,309833,$137.96,$138.47,$137.02
12/30/2022,$136.58,168810,$136.88,$137.3999,$136.00
12/29/2022,$137.41,249482,$135.94,$137.49,$135.91
12/28/2022,$134.13,236940,$136.00,$136.77,$133.9001
12/27/2022,$136.16,137626,$136.12,$136.965,$135.8389
12/23/2022,$137.14,149383,$137.04,$137.755,$136.19
12/22/2022,$137.00,211641,$138.28,$138.425,$135.88
12/21/2022,$137.46,238728,$137.11,$137.81,$136.69
12/20/2022,$138.83,178322,$138.89,$140.24,$138.77
12/19/2022,$139.61,191516,$140.00,$140.80,$138.86
12/16/2022,$140.43,170211,$140.28,$141.51,$140.04
12/15/2022,$141.66,151775,$143.22,$143.82,$141.06
12/14/2022,$144.65,170415,$146.01,$146.37,$143.8013
12/13/2022,$144.50,167119,$146.84,$147.3399,$144.33
12/12/2022,$144.12,130768,$143.62,$144.205,$142.75
12/09/2022,$143.34,127868,$142.49,$144.21,$142.49
12/08/2022,$142.28,141031,$142.00,$142.375,$141.62
12/07/2022,$141.86,208218,$141.75,$143.03,$141.3475
12/06/2022,$141.09,242564,$142.88,$142.88,$140.201
12/05/2022,$143.19,223634,$144.76,$144.80,$142.65
12/02/2022,$146.53,164940,$145.56,$146.61,$144.985
12/01/2022,$147.66,199536,$147.22,$148.24,$146.58
11/30/2022,$147.69,171526,$145.44,$147.87,$144.85
11/29/2022,$145.40,170270,$145.26,$146.18,$144.87
11/28/2022,$146.51,140926,$146.84,$147.70,$146.3169
11/25/2022,$148.27,95589,$147.00,$148.645,$146.94
11/23/2022,$146.71,198875,$146.06,$146.71,$145.25
11/22/2022,$145.33,179876,$144.63,$145.50,$144.30
